Title,Sentiment,Withhold
Gulf Oil States Seeking a Lead in Clean Energy,0.1,0.44999999999999973
Radomski Testifies Before Clemens Grand Jury,0.4,0.7999999999999999
Spain Steps Into Battle With Itself on Abortion,0.4,0.44999999999999996
Twenty dead after double suicide bombing in Iraq,-0.7,0.4500000000000002
Mozilla Foundation prepares third Firefox security update,-0.1,0.44999999999999996
"Two Newcastle football players fight each other, both sent off",-0.7,0
Man becomes first to swim at North Pole,0.3,0.44999999999999984
Pacific Rim braces for tsunami following major Chilean earthquake,0e+00,0.6499999999999999
Yankees Prospect Andrew Brackman Not Used to Being in Shadow,-0.6,0.45000000000000007
Car Bomb Kills 16 in Baghdad Market,0.1,0.44999999999999973
"Santana Is Out of the Classic, Disappointing a Nation",-0.7,0.44999999999999973
Blu-ray Player From Samsung Mounts on a Wall,0e+00,0.44999999999999973
Amsterdam pet shop owner creates beer for dogs,0.2,0.4499999999999998
"After Marathon Haul, Phelps Turns to Sprints",-0.3,0.44999999999999996
Playing in U.S. Opens in 2 Sports Parallels Althea Gibson,0.1,0.14999999999999997
House Bill Would Set Up Database for Artificial Joints,0.4,0.7999999999999999
Pakistan: Suspected US drone strikes kill seven rebels,0e+00,0.1499999999999999
Political Outsider Finds a Fight Inside City Hall,-0.5,0.44999999999999996
Indonesian passenger plane crashes in mountains,-0.5,0.44999999999999996
"Waving a Hand, Trying to Be Noticed in the Stimulus Rush",-0.1,0.44999999999999973
Money Manager Is Missing in Florida,-0.8,0.4500000000000002
Parents Unable to Halt Cuts at Conserve School,-0.7,0.45000000000000007
1200 schools may be closed by UK teachers strike,-0.5,0.07499999999999973
"Former Canadian Prime Minister Trudeau criticised in new book ""Brian Mulroney: Memoirs 1939-1993""",-0.5,0
Major Ad Campaign for Starbucks to Focus on Quality,-0.5,0.5999999999999999
Bomb blasts in Uganda kill dozens,0.9,0.44999999999999996
Brazil Political crisis: Minister José Dirceu leaves the government,-0.7,0.45
Georgian Opposition Members Held on Arms Charges,-0.1,0.2999999999999999
National Guard mobilized in Kentucky ice storm aftermath,-0.1,0.44999999999999996
Health organisations respond to Ebola outbreak in Democratic Republic of the Congo,-0.1,0.3
American war deserter given stay of deportation in Canada,-0.3,0
YouTube hosts live music events in Japan and US,0.3,0.0
U.S. to transfer some Guantanamo detainees to Afghanistan,-0.1,0.2999999999999999
Canadian farmer vows to continue providing customers with raw milk despite order,-0.5,0.0
Snow falls over much of UK,-0.5,0.45000000000000007
Russian spy deported out of Canada,-0.7,0.44999999999999984
Former Yugoslavian president Slobodan Milosevic found dead in his cell,-0.6,0.5250000000000001
"After the Stint Abroad, the Adjustments Begin",0e+00,0.44999999999999973
UN official: 90 Rwandan rebels killed in DRC by army troops,-0.2,0
Hearse key thief spared prison,-0.4,0.44999999999999996
Laboratory fire forces evacuation of Australian National University,0e+00,0.4500000000000002
Contact Made With Aid Workers Kidnapped in Darfur,0e+00,0.44999999999999996
Home of Stonehenge builders found,0.2,0.6
Knicks Try Out Guard Morris Almond and Like What They See,0.2,0.7999999999999999
Baucus Takes Lead on Health Care,0.4,0.44999999999999996
Explosion sinks Indian Navy submarine,0.1,0.45000000000000007
German Retailer Expected to Buy Download Firm,-0.2,0.44999999999999996
Spam mailer gets 9 year jail sentence,-0.7,0.4500000000000002
"25 killed as bus crashes into river gorge in Kashmir, Pakistan",-0.4,0
One dead after small plane crashes near Phoenix,-0.7,0.4500000000000002
Bomb explosion kills two in Nepal church,0.5,0.1650000000000001
Tour de France: Tom Boonen wins stage 6,0.1,0.14999999999999997
British Airways flight lands short of runway at London Heathrow Airport,-0.1,0.2999999999999999
Marriage Ban Donors Feel Exposed by List,0.1,0.2999999999999999
US crew retakes ship hijacked by pirates; captain held hostage,-0.6,0
New York Governor introduces same-sex marriage bill,-0.3,0.44999999999999996
Once-Clear Thoughts Are Clouded,0e+00,0.44999999999999996
Downturn Draws a Veil Over Islam,0.4,0.45000000000000007
Minimum purchasing age of fireworks raised in New Zealand,0e+00,0.44999999999999984
Hualien warm-up of 2007 ING Taipei Marathon kicked off,0e+00,0
"Overtime Has Taken a Quick, Decisive Turn in the Playoffs",0.2,0.5249999999999997
Judge Allows Asbestos Case to Continue,0.1,0.44999999999999973
Memory of Nick Adenhart  Helps Juan Lara  Carry On,0.6,0.4949999999999998
Joachim to attempt breaking record for static cycling,-0.4,0.44999999999999973
Hundreds dead in Hajj stampede,-0.1,0.45000000000000007
Man Is Arrested in Obama Threat,-0.2,0.3749999999999997
U.S. Supreme Court Justice David Souter to retire,0e+00,0.4500000000000002
"US 'Big Brother' ""live"" eviction taped for the first time",0e+00,0.2999999999999999
Australian PM Gillard pressured to address human rights crackdown in China,-0.6,0.315
"Tower Rising in Las Vegas but Now, Not So High",0e+00,0.45000000000000007
Fußball-Bundesliga 2007–08: Matchday 2 roundup,0e+00,0
An Unexpected Journey for an Anonymous All-Star,0.2,0.4500000000000002
IRA decommissioning complete - de Chastelain,0.4,0.4500000000000002
Sectarian Tension Takes Volatile Form in Bahrain,-0.3,0.44999999999999973
"Former U.S. President Gerald Ford dies, aged 93",0e+00,0.44999999999999996
"In Clash Between Koreas, Fishermen Feel First Bite",0e+00,0.32999999999999974
Michael Moore's controversial new documentary 'Sicko' opens strongly,0e+00,0.4500000000000002
Tankers taken by pirates in Indian Ocean,0e+00,0.45000000000000007
Subsidy Plan Seeks to Cut Malaria Drug Cost,0e+00,0.44999999999999973
French teacher returns home after being held in Iran for ten months,-0.6,0
Libyan foreign minister defects to the UK,-0.5,0.45000000000000007
Ryanair executives pay frozen over increased fuel prices,-0.8,0.44999999999999984
"Tornadoes damage hundreds of Missouri homes, force closure of airport",-0.6,0
"Icy Ritual in Brooklyn, Training for a Challenge",0.1,0.44999999999999996
"Dozens killed after car bomb explodes in market in Peshawar, Pakistan",-0.7,0.0
"Explosion, fire on guided missile cruiser USS Leyte Gulf injures five",0.1,0
"Chinese Exports Decline, but More Slowly",-0.3,0.4500000000000002
U.S. Squanders Lead and Loses to Brazil,0e+00,0.1499999999999998
Clashes in central Bolivian city kills two,0e+00,0.15000000000000008
SpaceX launches first Falcon 9 rocket,0e+00,0.14999999999999997
Settlers allegedly steal Palestinian water in the West Bank,-0.7,0.3
Suicide bomber kills at least twenty in Pakistan town,0.1,0.14999999999999974
U.S.C. Eases Past Boston College,0.2,0.44999999999999984
At least four killed by bomb thrown from motorcycle in Cairo,-0.3,0.14999999999999997
Mars Rover Doing Well After Memory Glitch,0.4,0.44999999999999996
"On Arab TV Network, Obama Urges Dialogue",0e+00,0.2999999999999999
Judges Plead Guilty in Scheme to Jail Youths for Profit,0e+00,0.4499999999999999
2005/01/08 Tsunami aid donations in 2005 deductible for 2004 in the U.S.,0e+00,0
AbitibiBowater Files for Bankruptcy Protection,0.3,0.44999999999999996
Dissenter on Climate Change Takes Fight to the Web,0e+00,0.44999999999999973
Delegates Walk Out of Racism Conference as Ahmadinejad Speaks,0.1,0.47999999999999987
BP Nominates Russian to Oversee TNK-BP,0.1,0.6
Nuclear sites close as more UK workers walkout,-0.3,0.45000000000000007
Whooping cough outbreak kills ten infants in California,-0.4,0.49999999999999994
No survivors in Cambodian air crash,-0.6,0.44999999999999996
A Profit for Medco and a Loss for Tenet,-0.3,0.3300000000000001
Texas Adopts Law on Stewardship of Trusts After Founders Die,0.4,0.44999999999999996
"Swiss woman gang-raped in Madhya Pradesh, India",-0.7,0.2099999999999999
Trade Group Meets to Curb Protectionism,0.4,0.44999999999999996
Fatal US Army helicopter collision in Iraq blamed on enemy fire,-0.7,0.45
Diamonds: Anglo American to pay US$5.1 billion for 40% of De Beers,0e+00,0
Apple's iTunes replaces Wal-Mart as No. 1 U.S. music seller,0.3,0
Over 1.5m apply for British Live 8 tickets,0e+00,0
Vote in India Reshapes Landscape,0.1,0.44999999999999984
Protests in Greece over proposed budget cuts,-0.5,0.45000000000000007
"OPEC Achieves Cuts in Output, Halting Price Slide",0.1,0.45000000000000007
Immigrant's Festival begins in Argentina,0.1,0.44999999999999996
Unions battle in Ohio over hospital workers,-0.3,0.44999999999999996
Australian MPs suggest Australia and New Zealand unification,0e+00,0.6499999999999999
Bonnie Fuller Rises Again to Edit Hollywood Life,0e+00,0.8000000000000002
"European Commission praises ""flexicurity"" employment policy",0e+00,0.30000000000000004
"Gen. Petraeus, Amb. Crocker testify before US Armed Services Committee",0e+00,0.5150000000000001
'Serious' terror threat in Mumbai; police hunt four suspected militants,-0.5,0
California lead bullet ban moves forward,0.3,0.8000000000000002
"In N.B.A., Public-Address Announcers Are Setting a Frenzied Tone",0.1,0.4499999999999999
US announces revised limits on use of nuclear weapons,-0.2,0.2999999999999999
"Portions of Wikileaks, Wikipedia blocked in Australia",-0.7,0.3
Mets Send Reyes and Church to Disabled List,0e+00,0.2999999999999999
Russia and Ukraine Sign Agreement on Gas,0e+00,0.44999999999999973
Bombings in Iraq kill dozens,0.2,0.45000000000000007
Those Who Lost Savings Find Little Comfort,0.4,0.4500000000000002
Athletes prepare for 2012 Summer Paralympics at the Paralympic Fitness Centre,0e+00,0
California Senate votes to allow gay marriages,0e+00,0.7999999999999998
"Amazon.com de-ranks LGBT books, blames ""glitch""",-0.4,0.4499999999999998
"Historic building in Moscow collapses, three people killed",-0.3,0.0
Two winning British EuroMillions lottery tickets worth £45 million each claimed,0.3,0
Russian Weapon Is in Need of Rescue,-0.2,0.2999999999999999
Norwegian museum claims Adolf Hitler drew Disney cartoons on painting,-0.2,0
"Nortel to Cut Another 3,200 Jobs",0.1,0.4500000000000002
Over 60 members of Chadian sect killed by troops after violence,-0.6,0
South African government issues first seizure order on farm,-0.6,0
Gunmen shoot at Pakistani President Musharraf's plane,0e+00,0.3
Bosnian football fan's suspected killer escapes police custody,-0.1,0.2999999999999999
"Kim Clijsters, a Former No. 1, Is Expected to Return to Tennis",0e+00,0.44999999999999973
Seven arrested in UK cruise ship drugs seizure,-0.5,0.44999999999999996
Religious Freedom vs. Sanitation Rules,0.3,0.44999999999999996
Wikinews interviews President of the International Brotherhood of Magicians,0e+00,0.36
Research shows HIV virus may hide in bone marrow,-0.1,0.95
Tour de France: Cancellara wins 7.9 km time trial prologue,0.1,0.14999999999999997
Weighing Reach of Law in Appeals for Clemency,0.2,0.44999999999999996
"Air France, pilots union, victims group criticise transatlantic disaster probe",-0.3,0.47999999999999987
Senate Approves Tight Regulation Over Cigarettes,-0.1,0.44999999999999996
Film about Travis County DA's investigation of Texas election of 2002,0e+00,0
Dubai World to receive $9.5 billion in government aid,0e+00,0.14999999999999974
Gay Festival in China Pushes Official Boundaries,0e+00,0.44999999999999996
"Explosion partially destroys intelligence building in Rafah, Egypt",-0.3,0.19500000000000012
Train accident in Spain kills at least twelve,-0.4,0.44999999999999973
Baltic Riots Spread to Lithuania in the Face of Deteriorating Economic Conditions,0e+00,0.45
International experts probe deadly Ebola Reston virus outbreak in Philippine pigs,-0.3,0.3
More Business Travelers Putting Away the Suitcase,0.1,0.44999999999999996
Invest Another $100 in Madoff (Hammer Included),0e+00,0.1500000000000002
Guatemalan minister killed in helicopter crash,-0.7,0.44999999999999996
"During Practice Rounds, Marines Were on Lookout for Errant Golfers",0e+00,0.4500000000000002
Wang Struggles as Red Sox Make It 7 Straight Against Yankees,-0.2,0.15000000000000008
Texas Rebellion Gives a Centrist a Lift,0.3,0.7999999999999999
Mayor declares weather emergency in New York City,0e+00,0.6
U.S. Chess Federation Lawsuit Becomes Criminal Issue,0.4,0.44999999999999996
Iraqis Snap Up Hummers as Icons of Power,0e+00,0.44999999999999996
At Least 21 Killed in Polish Blaze,0e+00,0.1650000000000001
At least 71 deaths in Mexico 'likely linked' to swine flu outbreak,-0.3,0.2999999999999999
Cargo Vessel grounded South of Gibraltar,0e+00,0.44999999999999996
U.S. May Convert Bank Bailouts to Common Stock,0.1,0.44999999999999996
UK Independence Party gains first MP,0.1,0.44999999999999996
All Eyes on Gallinari as Knicks Plan to Woo James,0e+00,0.3000000000000001
"Wikinews holds a follow-up interview with Kevin Baugh, president of the Republic of Molossia",0e+00,0.3000000000000001
Ericsson's CEO Tours Marconi Sites,0e+00,0.45000000000000007
Six bomb attacks kill 95 in Baghdad,0e+00,0.1500000000000002
US reporter convicted for not revealing source,-0.6,0.44999999999999996
"Schröder gives up German chancellorship ambitions, makes way for Merkel",0e+00,0.0
Knight Foundation and Mozilla send geeks into newsrooms,0e+00,0.2999999999999999
"Seventeen-year-old shot dead in Merseyside, England",-0.3,0.15000000000000008
Tensions continue to rise between North Korea and United States,-0.6,0.4949999999999998
Hamid Karzai takes office as first elected president of Afghanistan,0e+00,0.34500000000000003
U.S. Is Weighing How to Let Banks Pay Back Bailouts,0e+00,0.8
Sri Lanka Rejects Tamil Call for Cease-Fire,0e+00,0.37499999999999994
Son Is Said to Rise in North Korea,0e+00,0.44999999999999984
British oil firm claims discovery off coast of Falkland Islands,-0.2,0
Chinese TV Censors Part of Address by Obama,0e+00,0.1499999999999998
Netscape Navigator support ceases today,-0.7,0.44999999999999996
"For the 44th President, a Long Day Steeped in Pomp, History and Emotion",0.1,0
UK Chancellor of the Exchequer makes 2005 Budget speech,0e+00,0
Protesters against police violence surround London's Scotland Yard,-0.6,0.3
Malawian president inaugurated after reelection,0e+00,0.44999999999999996
UK's Greater Manchester Police charge man with drug possession after trick-or-treating children allegedly given cocaine,-0.8,0
Two winners confirmed in US 'Mega Millions' jackpot,0.2,1.1102230246251565e-16
Romanian journalists freed,0.4,0.4500000000000002
No Joy in Cricketville; Mighty Texan Struck Out,0e+00,0.45000000000000007
Apple announces new iPod range,0e+00,0.44999999999999996
Davis Cup Opens With a Weekend Full of Twists,0e+00,0.44999999999999984
Canadian PM cabinet shuffle results,0e+00,0.4500000000000002
Catholic pilgrimage in Donglü blocked by Chinese police again,-0.5,0.15000000000000008
Iraqi police discover 20 bodies,0e+00,0
Fiona Donnison jailed for murdering her children in UK,-0.7,0.3899999999999999
"In Loneliness, Immigrants Tend the Flock",0e+00,0.4500000000000002
Bishop Who Denied Holocaust Ousted,0.1,0.44999999999999984
Philippines is culling 6500 hogs after Reston ebolavirus outbreak,-0.6,0.15000000000000008
France to Lower Tax to Entice Diners to Restaurants,0.1,0.3
Militant group 'protests' placards used in Armenian-Turkish journalist's funeral,-0.5,0
Trains grind to a halt in Northeast US,-0.4,0.45000000000000007
Human Rights Watch: US abuse of Iraqi prisoners continues,-0.5,0.15000000000000002
Last-Second Shot Sends Villanova Past Pitt and Into Final Four,0.4,0.44999999999999996
Bombmaking materials found near farm of Colombian President Alvaro Uribe,0e+00,0.3
"Church of Scientology blames Pearl Harbor, 9/11 on psychiatry",-0.2,0.14999999999999997
"Muslim leaders don't accept ""pressured"" apology",-0.8,0.44999999999999984
EBay to acquire Skype,0.2,0.44999999999999984
Phil Mickelson Halts Play to Be With Ailing Wife,0.4,0.7999999999999999
"UNHCR: 200,000 people displaced by violence in Yemen",-0.7,0
Blake Griffin and Tyler Hansbrough Prepare to Meet,0.1,0.7999999999999997
French police arrest two women wearing veils after burqa ban goes into effect,-0.6,0
Russian economy contracted by 7.9% in 2009,0.1,0
Bryant and Lakers Return to the N.B.A. Finals,0.3,0.3
2008 Taiwan Excellence Gold and Silver Awards announced,0.3,0
"UNHCR: Thousands of Angolans expelled from DRC in ""dire"" need of aid",-0.6,0
Jenny Li and Thomas Dold win the 2008 Taipei 101 Run Up,0.2,0
Decoding Battery-Life Numbers for Laptops,0.1,0.7999999999999999
Kidnappers Threaten to Kill U.N. Official Abducted in Pakistan,0.1,0.32999999999999974
Italian Court Upends Trial Involving C.I.A. Links,0.2,0.44999999999999996
Pfizer to cut jobs in Michigan,-0.1,0.45000000000000007
Controversy erupts over German Anarchist Pogo Party's campaign ad,-0.2,0.15000000000000002
"Oozing Through Texas Soil, a Team of Amoebas Billions Strong",0e+00,0.44999999999999973
Tornado jet crashes in Scotland,-0.3,0.4500000000000002
Florida High School Senior to Try for Fifth Consecutive No-Hitter,0.1,0.7999999999999999
U.S. Concedes Afghan Attack Mainly Killed Civilians,-0.1,0.2999999999999999
"Stephen Giglio, Executive Coach, Learns From His Students",0.2,0.44999999999999984
"Myanmar Ethnic Groups Hope for Peace, but Prepare for Battle",0.1,0.44999999999999973
South Korean court imprisons US soldier for raping teen,-0.6,0
13 missing from ship off coast of Madagascar; two rescued,0.1,0
Ministry reveals the details of their new album,0e+00,0.45000000000000007
"Four people die after contracting H1N1 swine flu virus in West Midlands, England",-0.5,0.015000000000000013
Value Fund Managers See Big Opportunities Ahead,0.6,0.4500000000000002
Usain Bolt to run 150 metre race in Manchester,0.2,0.17999999999999977
"One of Great Britain's ""most wanted"" criminals arrested in the Netherlands",-0.6,0
Riots cease in Dublin against Unionist march,-0.4,0.15000000000000008
US President Obama proposes financial reform,0e+00,0.6
Four-year-old boy attacked by Pit bull mix,-0.6,0.4500000000000002
World Bank gives Kiribati emergency aid,-0.1,0.5999999999999999
18-year US media ban on covering return of fallen soldiers lifted,-0.3,0.5
Canadian National Exhibition takes place in Toronto,0.1,0.44999999999999973
Australian rules football: 2010 Gippsland Football League round 1 - Wonthaggi v Leongatha,0e+00,0
Sony faces class action lawsuits for DRM,-0.3,0.44999999999999996
Mets and Yankees Season-Ticket Holders Are Having Second Thoughts,0e+00,0.1499999999999998
Magic Seizes a Redeeming Series Lead Over the Cavs,0e+00,0.2999999999999999
Homage to Chilean politician Jaime Guzmán nineteen years after his death,-0.5,0
"Threat to ships in Malacca Strait, says Singapore Navy",-0.4,0.15000000000000008
Republic of Molossia hosts state visit,0.1,0.44999999999999996
Oil Industry Braces for U.S. Trial on Rights Abuses,0e+00,0.44999999999999984
Nancy Pelosi named new Speaker of the US House of Representatives,0e+00,0.37499999999999994
Signs G.O.P. Is Rethinking Stance on Gay Marriage,0.1,0.6000000000000001
China Fails to Halt the Sale of Looted Relics at a Paris Auction,-0.7,0.14999999999999997
Researchers identify genetic link to peanut allergies,0e+00,0.7999999999999999
"MySpace removes 90,000 sex offenders",0e+00,0.4500000000000002
"Seven youths shot in Detroit, Michigan",-0.3,0.14999999999999997
6 Are Killed and 67 Hurt in Bombings in Iraq Cities,-0.2,0
Italians vote on fertility referendum,0.2,0.4500000000000002
Exuberance in Taiwan as Ties With China Warm,0e+00,0.14999999999999997
Sixteen Teams and Not One Cinderella,-0.2,0.1500000000000002
A Credit Squeeze for Small-Business Owners,0e+00,0.4500000000000002
Republicans Firing Blanks at Obama,0.1,0.45000000000000007
Jetstar to offer iPads as an in-flight entertainment option,0.2,0.44999999999999996
US unemployment rate reaches 8.1%,0e+00,0.4500000000000002
"Family of five killed in Staten Island, NY house fire",-0.2,1.1102230246251565e-16
Retired Russian policeman charged in journalist Anna Politkovskaya’s murder,-0.5,0.2999999999999999
Obama Directs Regulators to Tighten Auto Rules,0.1,0.44999999999999996
Ten US missionaries charged with child kidnapping in Haiti,-0.7,0.030000000000000027
Fiery Egyptian tourist bus crash kills nine,-0.4,0.44999999999999996
Swiss millionaire gets record speeding fine,0.7,0.2999999999999999
JPMorgan pays $2.6 billion in Madoff case,0e+00,0
Nine die in bush-fires in South Australia,0e+00,0.4500000000000002
U.S. accuses China of developing space warfare,-0.7,0.44999999999999996
AstraZeneca Documents Released in Seroquel Suit,0.2,0.14999999999999997
"14,000-acre Southern California 'Crown Fire' at 82% containment, evacuation orders lifted",0e+00,0.04999999999999988
LeBron James Helps Cavaliers Complete Sweep of Hawks,0.4,0.44999999999999996
'Bridezilla' YouTube video: many debate legitimacy,0.1,0.4499999999999999
Eric Rudolph pleads guilty to avoid death sentence,-0.3,0.44999999999999973
Apple reveals new iPod shuffle with voice,0e+00,0.2999999999999999
Obama Reluctant to Look Into Bush Programs,0.4,0.44999999999999996
General Dynamics to Build New Navy Destroyer,0.1,0.44999999999999996
European Subsidies Stray From the Farm,0e+00,0.44999999999999996
California wildfires continue to spread,0e+00,0.7999999999999999
Trying to Limit Disclosure on Explosion,0e+00,0.44999999999999996
Bush deploys military in the US for active duty as federal response force,-0.1,0.2999999999999999
Buildings destroyed to slow flooding in China lake,-0.6,0.3
Cashman Takes Issue With Book Anecdote About Giambi,0.4,0.44999999999999996
"Maliki Pushes for Election Gains, Despite Fears",0.3,0.4500000000000002
"Investors Ignore Business Plans, Study Finds",0.1,0.44999999999999996
At least eight dead as building collapses during construction in China,-0.1,5.551115123125783e-17
EU budget chief claims win in Lithuanian presidential elections,-0.4,0.3
Japan's lunar probe performing 'smoothly' after successful launch,0.1,0.30000000000000004
Fred Thompson confirms US Presidential bid,0.1,0.2999999999999998
Brush fire starts in Hawaii's Makua Valley,0e+00,0.44999999999999973
New doubt over Shakespeare's authorship,-0.4,0.44999999999999996
Japan Orders Citigroup to Stop Advertising Its Retail Bank,-0.4,0.14999999999999986
"Cuban funds tied to Lula campaign, Brazilian magazine alleges",-0.3,0
Gunmen kill seventeen at party in Mexico,0.2,0.15000000000000008
"From Transit Dispute, a Broader Battle",0.1,0.44999999999999996
Christian Lacroix Files for Protection From Creditors,0.4,0.44999999999999996
US nuclear security director asked to resign,-0.6,0.4500000000000002
Minneapolis I-35W bridge spans Mississippi River,0.1,0.44999999999999996
Private Equity Firm Buys San Diego Union-Tribune,0.1,0.44999999999999973
Some results released in recount of Zimbabwe election results,-0.3,0.3
"With US mid-term elections fast approaching, three prominent Democrats announce retirement",0e+00,0
GM posts first annual loss since 1992,-0.4,0.1500000000000002
Two Azerbaijani bloggers jailed,-0.4,0.44999999999999996
Joran van der Sloot charged with murder of Peruvian woman,-0.6,0.4499999999999998
Police raid filesharing resources,-0.4,0.44999999999999996
Survey finds Spam tolerance growing,0.1,0.44999999999999996
Estimate Puts Natural Gas Reserves 35% Higher,0.2,0.44999999999999973
Major snow disruption in Britain; Wikinews reports from affected village,-0.3,0.2999999999999999
Tennis: Andy Murray wins Montreal Masters 2009,0.1,0
Giving Lessons in Traffic Safety at Middle Schools,0.1,0.44999999999999996
16 Foot Asteroid Passes Between Earth and Satellites,0e+00,0.44999999999999996
Porsche and VW Remain Far Apart in Deal Talks,0e+00,0.6
Mexico Takes Powers to Isolate Cases of Swine Flu,-0.1,0.2999999999999999
Animal rights protestor found guilty of Oxford arson plot,-0.5,0.4800000000000001
Two freight trains collide in Pakistan,0e+00,0.4500000000000002
Administration Seeks to Regulate Derivatives,-0.3,0.44999999999999973
"Police call off search for missing woman in Georgia, USA",-0.5,0
"FedEx Earnings Fall, but Market Share Gains",0.2,0.44999999999999984
2007/08 Bundesliga: Bayern Munich vs. Hertha BSC Berlin,0.1,0.44999999999999973
"China executes more people than rest of world combined, according to report",-0.2,0.2999999999999999
Canada Talks Are Crucial to Chrysler Survival,-0.1,0.44999999999999984
Minor tears found in Gordon Brown's retina,0e+00,0.45000000000000007
"Cool and Calm, Glover Collects the Trophy at the U.S. Open",0.8,0.2999999999999999
"In a First, U.S. Provides Pakistan With Drone Data",0.2,0.2999999999999999
Apple unveils iPod nano,0.4,0.45000000000000007
Conrail Plan May Be Model for G.M.-Chrysler Crisis,0e+00,0.44999999999999996
Cricket: India defeat England in fifth one-day international,0e+00,0.49999999999999994
Somali minister killed by car bomb,-0.7,0.44999999999999996
Washington Sees Excess in Its Fund for Jobless,0e+00,0.44999999999999996
Identity Theft Hits Close to Home for a Sheriff,-0.4,0.9500000000000001
"Australian priest admits child sex abuse, testifies in court",-0.7,0.6499999999999999
Hindu Holy Men in India threaten to boycott Ganges River Festival because of pollution,-0.8,0.2999999999999999
Roddick Sculptures Another Win in Paris,0.2,0.4500000000000002
Counting continues for Nepal's Constituent Assembly elections,0e+00,0.3000000000000001
US President George Bush discusses 'war on terror',-0.3,0.45000000000000007
Thai government drops origami cranes as message of peace,0e+00,0.0
"This Time, Treasuries Push Markets Higher",0.1,0.44999999999999996
Olympic Leaders Lash Out at U.S.O.C. Revenue Deal,0.2,0.1499999999999999
Two deaths unreported in Natrecor study,-0.2,0.1650000000000001
Early returns in Iraqi elections,0e+00,0.44999999999999996
Australian government accused of hypocrisy over World Court statement,-0.8,0.1499999999999999
UN convoy attacked by gunman in Ivory Coast as peacekeeping forces ordered to leave country,-0.5,0
Japan Airlines to file for bankruptcy,-0.3,0.44999999999999996
"Human trafficking trial starts in Clearwater, Florida",-0.5,0.44999999999999996
Papadopoulos eliminated in Cypriot election,-0.3,0.44999999999999996
Obama to Transfer Terrorism Detainee to U.S. for Trial,0e+00,0.14999999999999997
Weir Is No Stranger to Dank Weather or Big Stage,0.5,0.45000000000000007
Australia drops charges against Indian doctor,-0.7,0.2999999999999999
"U.S. automaker GM plans to close 1,100 dealerships",0e+00,0.045000000000000207
CA Inc. Profit Beats Estimates,0.4,0.44999999999999973
"Man dies in North Uist, Outer Hebrides after being hit by car",-0.4,0.45
Bomb explosion in Kashmir kills three,0.7,0.4500000000000002
UK Mobile Data Network Collapses,-0.1,0.4500000000000002
"An Internal Union Dispute Turns Nasty, With a Local in the Balance",0.1,0.44999999999999973
Deutsche Bank in Deal to Diversify Its Business,0e+00,0.8
Police may have killed some of the eight tourist victims in Philippines hostage crisis,-0.7,0
Suicide Attack Kills at Least 15 in Iraq,0e+00,0.44999999999999984
"Eleven days later, a survivor pulled from rubble after Chinese earthquake",0e+00,0.1499999999999998
"People limited to 150 friends, despite Facebook, says academic",-0.4,0.22500000000000014
UK coach driver jailed for triple-death crash near London,-0.7,0.33
Minnesota considers open-format state documents,0e+00,0.4500000000000002
Obama Seeks Accord With Military on Iraq,0.2,0.6
Rising Powers Challenge U.S. on Role in I.M.F.,0.2,0.45
Iran continues to lash out at film industry,0.3,0.44999999999999973
Homes of six Minnesota politicians vandalized,-0.7,0.1650000000000001
"From the Open Road, Back to the Cart Path",0e+00,0.4500000000000002
NASCAR: Edwards wins 2010 Kobalt Tools 500,0.1,0
U.S. Senator Santorum: ‘not to run’ in 2008 Presidential race,-0.6,0
Confidence building reported between Iranian and Israeli citizens,0.3,0.14999999999999997
Gmail 1st Birthday; Storage capacity increased to 2GB,0.1,0
China Airlines plane catches fire at Japanese airport,0e+00,0
New Leader Overhauls Ford Foundation,0.2,0.4500000000000002
Armed gunmen attack cruise ship off Somali coast,-0.2,0.15000000000000008
"Suicide bomber attacks Indian Embassy in Kabul, killing at least 41",-0.2,0.2999999999999999
Two killed in gun attack in Northern Ireland,-0.5,0.4500000000000002
"YouTube Being Blocked in China, Google Says",-0.1,0.4950000000000001
Controversial development training cited in religious discrimination lawsuits,-0.6,0.45000000000000007
"Use Energy, Get Rich and Save the Planet",-0.1,0.32999999999999974
"UConn Nears Perfection, but Has Room to Improve",0.1,0.44999999999999973
United States Justice Department opens investigation into White House leaks,-0.3,0.4499999999999999
Devotion and Money Tie Iranians to Iraqi City,0e+00,0.45
Noynoy Aquino elected Philippine president,0e+00,0.44999999999999996
Losses Widen for American and United Airlines,-0.1,0.45000000000000007
NASA: Old Arctic sea ice continues to melt,0e+00,0.44999999999999996
Iran announces its building of a second nuclear power plant,0e+00,0.5100000000000001
Network Rail employee arrested in connection with Cumbrian train crash,-0.6,0
One dead in Michigan school shooting,-0.3,0.44999999999999996
Environmental Gains Lose Priority in China Amid Downturn,-0.2,0.3
Total evacuation of New Orleans planned,0e+00,0.44999999999999984
Green paper asks for the BBC's Board of Governors to be scrapped,-0.4,0.45000000000000007
"With pressure from France, Chad and Sudan open door to possible troop deployment",0e+00,0
Pirate attack on Norwegian ship foiled by NATO forces,-0.2,0.0
7th Heaven television series comes to an end,-0.2,0.14999999999999997
British soap opera Coronation Street postponed after Cumbria shooting,-0.2,0.33
Transfer: Aston Villa sign Zat Knight from Fulham,0e+00,0.16499999999999987
"Tiger Woods Returns to Golf With a Birdie, Then an Eagle",0.1,0.4500000000000002
New Zealand man goes on trial in Cambodia over sex with underage girls,-0.5,0
